phi,psi
-73.01228332519531,156.10121154785156
-114.53343963623047,172.35215759277344
-84.12114715576172,145.86105346679688
-82.47681427001953,170.05322265625
-95.2359848022461,154.08407592773438
-71.33601379394531,145.2002716064453
-76.96214294433594,144.0015411376953
-85.07032012939453,162.22476196289062
-72.0368423461914,166.18019104003906
-41.43457794189453,123.21190643310547
-119.15458679199219,165.21661376953125
-112.82203674316406,172.11668395996094
-98.49876403808594,170.74098205566406
-118.76534271240234,149.15707397460938
-84.93460845947266,153.84249877929688
-87.45753479003906,132.05181884765625
-144.00502014160156,164.05018615722656
-77.49127960205078,-173.2589874267578
-91.38613891601562,166.15625
-97.23928833007812,158.64146423339844
-95.87449645996094,136.4296417236328
-107.16519927978516,133.55718994140625
-64.65910339355469,166.2551727294922
-67.0875015258789,150.14013671875
-73.46212005615234,132.67909240722656
-135.16534423828125,135.2095947265625
-95.04557800292969,158.97549438476562
-90.67029571533203,161.99795532226562
-69.98497009277344,152.68896484375
-68.2051773071289,149.93499755859375
-89.27485656738281,152.22860717773438
-80.63439178466797,140.5491943359375
-108.63246154785156,-178.6060333251953
-87.30724334716797,153.99391174316406
-65.05003356933594,144.04225158691406
-69.1287612915039,164.2677001953125
-84.37564849853516,148.70556640625
-122.17279052734375,160.6941680908203
-66.70291900634766,152.8203582763672
-92.73336791992188,105.63345336914062
-82.92801666259766,160.4456329345703
-94.5269546508789,48.039703369140625
-99.3543701171875,-30.253583908081055
-90.39575958251953,24.77432632446289
-92.6657943725586,-46.951263427734375
-92.51763916015625,-19.131616592407227
-116.05095672607422,54.638790130615234
-117.05887603759766,-20.94045639038086
-84.01526641845703,-16.279224395751953
-122.0631103515625,47.557247161865234
-71.5069580078125,155.29122924804688
-79.16757202148438,156.293701171875
-71.03397369384766,167.46327209472656
-86.01676940917969,133.62005615234375
-85.14859008789062,152.31996154785156
-85.17749786376953,152.52577209472656
-111.6387710571289,176.215576171875
-111.63897705078125,162.1766357421875
-65.39877319335938,144.11936950683594
-71.24727630615234,144.9851837158203
-63.78606033325195,162.924072265625
-104.70043182373047,145.09335327148438
-108.02029418945312,153.2288055419922
-74.32835388183594,169.88449096679688
-134.82444763183594,158.76321411132812
-94.44450378417969,148.18203735351562
-105.17829895019531,158.2429656982422
-69.37080383300781,159.9082489013672
